STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WT01,WT03,WT04,WT06,WT11
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/1/2018,,,1.51,0,0,87,69,78,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/2/2018,,,0.1,0,0,90,72,77,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/3/2018,,,0.14,0,0,86,71,71,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/4/2018,,,2.51,0,0,71,60,63,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/5/2018,,,0,0,0,80,56,65,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/6/2018,,,0,0,0,82,62,63,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/7/2018,,,0,0,0,76,59,64,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/8/2018,,,0,0,0,81,61,65,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/9/2018,,,0,0,0,86,63,66,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/10/2018,,,0.54,0,0,85,65,66,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/11/2018,,,0.42,0,0,77,60,62,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/12/2018,,,0.03,0,0,67,55,58,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/13/2018,,,0,0,0,78,58,69,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/14/2018,,,0,0,0,85,69,74,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/15/2018,,,0,0,0,86,64,71,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/16/2018,,,0,0,0,85,59,73,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/17/2018,,,0,0,0,88,71,77,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/18/2018,,,0,0,0,91,72,77,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/19/2018,,,0,0,0,93,77,78,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/20/2018,,,0.66,0,0,93,70,75,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/21/2018,,,0.17,0,0,87,72,77,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/22/2018,,,0.08,0,0,85,69,70,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/23/2018,,,0.34,0,0,73,68,73,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/24/2018,,,0.11,0,0,82,72,77,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/25/2018,,,0.07,0,0,89,69,73,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/26/2018,,,0,0,0,85,62,66,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/27/2018,,,0,0,0,85,66,72,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/28/2018,,,0.18,0,0,82,72,79,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/29/2018,,,0,0,0,89,70,77,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/30/2018,,,0,0,0,93,70,81,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/1/2018,,,0,0,0,94,73,84,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/2/2018,,,0,0,0,96,76,77,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/3/2018,,,0,0,0,98,77,80,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/4/2018,,,0,0,0,98,77,83,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/5/2018,,,0,0,0,94,79,82,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/6/2018,,,0,0,0,93,80,80,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/7/2018,,,0,0,0,89,67,68,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/8/2018,,,0,0,0,82,58,67,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/9/2018,,,0,0,0,85,59,68,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/10/2018,,,0,0,0,89,67,75,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/11/2018,,,0,0,0,94,75,80,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/12/2018,,,0,0,0,93,70,73,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/13/2018,,,0,0,0,91,66,73,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/14/2018,,,0,0,0,89,68,74,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/15/2018,,,0,0,0,91,73,74,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/16/2018,,,0,0,0,91,72,77,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/17/2018,,,0,0,0,96,77,79,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/18/2018,,,1.42,0,0,92,69,73,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/19/2018,,,0,0,0,88,66,72,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/20/2018,,,0,0,0,90,65,72,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/21/2018,,,0,0,0,86,70,73,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/22/2018,,,4.02,0,0,74,68,73,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/23/2018,,,0.67,0,0,84,73,74,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/24/2018,,,0.3,0,0,86,74,77,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/25/2018,,,0.4,0,0,87,74,75,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/26/2018,,,1.18,0,0,85,75,78,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/27/2018,,,0,0,0,91,75,81,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/28/2018,,,0.02,0,0,93,70,76,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/29/2018,,,0,0,0,87,66,69,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/30/2018,,,0,0,0,88,66,72,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/31/2018,,,0.45,0,0,78,71,76,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/1/2018,,,0.14,0,0,85,74,81,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/2/2018,,,0,0,0,89,75,76,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/3/2018,,,0.97,0,0,86,74,79,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/4/2018,,,0.55,0,0,85,76,78,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/5/2018,,,0,0,0,89,73,82,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/6/2018,,,0,0,0,94,73,81,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/7/2018,,,0.54,0,0,93,75,83,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/8/2018,,,0.16,0,0,92,75,82,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/9/2018,,,0,0,0,93,74,78,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/10/2018,,,0,0,0,92,72,78,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/11/2018,,,0,0,0,92,76,79,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/12/2018,,,0,0,0,92,72,75,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/13/2018,,,0.55,0,0,87,73,78,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/14/2018,,,0.24,0,0,87,68,72,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/15/2018,,,0,0,0,86,70,77,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/16/2018,,,0,0,0,91,70,77,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/17/2018,,,0,0,0,93,76,80,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/18/2018,,,0,0,0,93,74,78,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/19/2018,,,0,0,0,89,71,72,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/20/2018,,,0,0,0,85,70,70,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/21/2018,,,0,0,0,81,70,74,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/22/2018,,,1.84,0,0,83,73,76,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/23/2018,,,0,0,0,84,65,65,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/24/2018,,,0,0,0,81,59,62,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/25/2018,,,,0,0,85,61,73,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/26/2018,,,0,0,0,84,66,71,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/27/2018,,,0,0,0,89,71,75,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/28/2018,,,0,0,0,93,75,79,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/29/2018,,,0,0,0,94,78,80,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/30/2018,,,0.03,0,0,96,76,76,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/31/2018,,,0.02,0,0,93,74,76,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/1/2018,,,0.05,0,0,90,73,76,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/2/2018,,,0.31,0,0,88,74,77,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/3/2018,,,0,0,0,91,77,80,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/4/2018,,,0.02,0,0,94,77,80,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/5/2018,,,1.15,0,0,95,75,79,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/6/2018,,,0,0,0,94,77,79,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/7/2018,,,0,0,0,94,74,74,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/8/2018,,,1.74,0,0,,71,79,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/9/2018,,,1,0,0,79,63,66,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/10/2018,,,0.98,0,0,71,65,67,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/11/2018,,,0.05,0,0,80,67,75,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/12/2018,,,0,0,0,81,72,72,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/13/2018,,,0.87,0,0,86,72,77,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/14/2018,,,0.04,0,0,82,73,74,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/15/2018,,,0.01,0,0,79,70,71,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/16/2018,,,0,0,0,83,68,70,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/17/2018,,,0,0,0,84,70,74,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/18/2018,,,1.43,0,0,83,74,76,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/19/2018,,,0.11,0,0,86,69,71,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/20/2018,,,0,0,0,87,67,69,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/21/2018,,,0,0,0,84,69,71,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/22/2018,,,0.15,0,0,77,68,72,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/23/2018,,,0.2,0,0,79,60,61,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/24/2018,,,0.71,0,0,67,61,67,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/25/2018,,,0.33,0,0,73,67,72,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/26/2018,,,0.09,0,0,83,72,77,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/27/2018,,,0.7,0,0,87,66,66,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/28/2018,,,1.24,0,0,67,58,65,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/29/2018,,,0,0,0,76,61,63,,1,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/30/2018,,,0,0,0,79,57,60,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/1/2018,,,0,0,0,79,57,68,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/2/2018,,,0,0,0,83,66,69,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/3/2018,,,0,0,0,83,68,72,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/4/2018,,,0,0,0,87,66,67,,1,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/5/2018,,,0.02,0,0,89,67,70,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/6/2018,,,0,0,0,70,65,67,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/7/2018,,,0,0,0,74,67,72,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/8/2018,,,0,0,0,84,70,71,,1,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/9/2018,,,0,0,0,86,70,73,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/10/2018,,,0,0,0,84,71,73,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/11/2018,,,0.17,0,0,84,73,76,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/12/2018,,,1.31,0,0,81,57,57,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/13/2018,,,0.05,0,0,64,50,50,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/14/2018,,,0.03,0,0,,44,49,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/15/2018,,,0.19,0,0,59,49,59,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/16/2018,,,0.09,0,0,72,55,55,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/17/2018,,,0,0,0,61,53,53,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/18/2018,,,0,0,0,69,45,47,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/19/2018,,,0,0,0,58,39,39,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/20/2018,,,0.1,0,0,64,39,58,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/21/2018,,,0.01,0,0,67,46,46,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/22/2018,,,0,0,0,53,35,36,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/23/2018,,,0,0,0,57,35,44,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/24/2018,,,0,0,0,70,44,47,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/25/2018,,,0,0,0,57,37,40,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/26/2018,,,0,0,0,53,40,43,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/27/2018,,,1.01,0,0,55,43,54,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/28/2018,,,0.26,0,0,55,47,53,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/29/2018,,,0.05,0,0,61,50,52,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/30/2018,,,0.01,0,0,60,40,40,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/31/2018,,,0,0,0,63,40,42,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/1/2018,,,0,0,0,68,42,57,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/2/2018,,,0,0,0,74,57,69,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/3/2018,,,1.1,0,0,73,50,50,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/4/2018,,,0.02,0,0,59,37,45,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/5/2018,,,0.41,0,0,59,37,55,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/6/2018,,,0.96,0,0,59,54,58,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/7/2018,,,0.84,0,0,,50,53,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/8/2018,,,0,0,0,63,51,51,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/9/2018,,,0.04,0,0,59,44,44,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/10/2018,,,0.6,0,0,52,42,42,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/11/2018,,,0,0,0,44,28,34,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/12/2018,,,0.03,0,0,47,30,35,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/13/2018,,,0.99,0,0,50,30,45,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/14/2018,,,0.01,0,0,50,38,38,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/15/2018,,,0.01,,0,45,32,32,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/16/2018,,,1.26,,0,43,31,42,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/17/2018,,,0,0,0,50,37,44,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/18/2018,,,0,0,0,50,31,34,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/19/2018,,,0,0,0,51,34,38,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/20/2018,,,0,0,0,59,38,50,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/21/2018,,,0,0,0,53,31,33,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/22/2018,,,0,0,0,57,30,31,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/23/2018,,,0,0,0,34,27,27,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/24/2018,,,0,0,0,40,27,39,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/25/2018,,,1.35,0,0,48,39,42,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/26/2018,,,0.03,0,0,61,42,50,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/27/2018,,,0.4,0,0,54,39,40,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/28/2018,,,0,0,0,43,34,34,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/29/2018,,,0,0,0,39,30,32,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/30/2018,,,0,0,0,41,31,37,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/1/2018,,,0,0,0,45,32,38,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/2/2018,,,0.64,0,0,49,32,48,,1,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/3/2018,,,0.04,0,0,60,48,52,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/4/2018,,,0,0,0,59,40,41,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/5/2018,,,0,0,0,44,31,32,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/6/2018,,,0,0,0,39,30,36,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/7/2018,,,0,0,0,43,32,36,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/8/2018,,,0,0,0,42,22,24,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/9/2018,,,0,0,0,37,24,31,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/10/2018,,,0,0,0,34,30,30,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/11/2018,,,0,0,0,40,22,23,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/12/2018,,,0,0,0,45,22,31,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/13/2018,,,0,0,0,46,31,39,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/14/2018,,,0,0,0,52,34,39,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/15/2018,,,0.69,0,0,56,39,56,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/16/2018,,,2.48,0,0,58,48,48,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/17/2018,,,0.35,0,0,48,39,45,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/18/2018,,,0,0,0,56,37,37,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/19/2018,,,0,0,0,46,26,35,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/20/2018,,,0,0,0,50,30,37,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/21/2018,,,0.52,0,0,67,37,63,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/22/2018,,,0.01,0,0,76,43,46,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/23/2018,,,0,0,0,50,32,37,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/24/2018,,,0.01,0,0,47,36,43,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/25/2018,,,0,0,0,47,33,36,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/26/2018,,,0,0,0,42,25,26,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/27/2018,,,0,0,0,48,26,29,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/28/2018,,,0.68,0,0,52,29,48,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/29/2018,,,0.36,0,0,60,45,47,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/30/2018,,,0,0,0,60,35,39,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",12/31/2018,,,0,0,0,47,34,41,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/1/2019,,,0.5,0,0,67,41,64,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/2/2019,,,0,0,0,68,38,42,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/3/2019,,,0,0,0,47,42,46,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/4/2019,,,0,0,0,50,32,34,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/5/2019,,,0.07,0,0,50,34,47,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/6/2019,,,0,0,0,52,37,48,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/7/2019,,,0,0,0,55,31,35,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/8/2019,,,0.1,0,0,41,35,41,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/9/2019,,,0.16,0,0,58,41,45,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/10/2019,,,0,0,0,48,30,31,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/11/2019,,,0,0,0,37,27,28,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/12/2019,,,0,0,0,38,25,29,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/13/2019,,,,5.1,5,36,28,28,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/14/2019,,,0.57,5,9,31,25,28,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/15/2019,,,0,0,5,37,20,22,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/16/2019,,,0,0,5,38,18,28,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/17/2019,,,0,0,,42,28,30,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/18/2019,,,0.1,1,4,37,30,34,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/19/2019,,,0,0,0,42,30,37,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/20/2019,,,0.83,0,0,57,37,46,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/21/2019,,,0,0,0,46,13,14,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/22/2019,,,0,0,0,23,14,18,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/23/2019,,,0,0,0,35,18,35,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/24/2019,,,0.33,0,0,65,35,65,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/25/2019,,,0.65,0,0,69,32,34,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/26/2019,,,0,0,0,42,21,24,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/27/2019,,,0,0,0,41,24,32,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/28/2019,,,0,0,0,48,30,30,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/29/2019,,,0,0,0,39,25,34,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/30/2019,,,0.17,0,0,40,18,21,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/31/2019,,,0,0,0,36,8,9,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/1/2019,,,0,0,0,25,9,20,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/2/2019,,,0.1,1,1,26,13,20,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/3/2019,,,0,0,0,40,20,33,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/4/2019,,,0,0,0,55,30,30,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/5/2019,,,0,0,0,63,30,38,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/6/2019,,,0,0,0,73,37,43,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/7/2019,,,0.04,0,0,56,43,46,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/8/2019,,,0.02,0,0,56,43,45,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/9/2019,,,0,0,0,58,27,28,,,,,,
